metadata_start,metadata_end,metadata_today,metadata_deviceid,metadata_subscriberid,region_district,facility_name,reporting_period,organisation,organisation_unlisted,site_type,site_type_name,facility_site_id,site_activity,site_activity_added_label,site_activity1,site_activity2,site_activity3,site_activity4,site_activity5,site_activity6,site_activity7,mobile_site_activity,mobile_site_activity_added_label,mobile_site_activity1,mobile_site_activity2,mobile_site_activity3,mobile_site_activity4,mobile_site_activity5,if_activity1,if_activity2,if_activity3,if_activity4,if_activity5,if_activity6,if_activity7,concat_site_activity,boys_nu105,boys_nu105_calculate,girls_nu105,girls_nu105_calculate,plw_nu105,plw_nu105_calculate,calculation_nu105,ack1,grp1_boys_nu101a,grp1_boys_nu101a_calculate,grp1_girls_nu101a,grp1_girls_nu101a_calculate,grp1_calculation_nu101a,grp1_boys_nu101a2,grp1_boys_nu101a2_calculate,grp1_girls_nu101a2,grp1_girls_nu101a2_calculate,grp1_calculation_nu101a2,grp1_boys_nu101a3,grp1_boys_nu101a3_calculate,grp1_girls_nu101a3,grp1_girls_nu101a3_calculate,grp1_calculation_nu101a3,grp1_boys_nu101a4,grp1_boys_nu101a4_calculate,grp1_girls_nu101a4,grp1_girls_nu101a4_calculate,grp1_calculation_nu101a4,grp1_boys_nu101a5,grp1_boys_nu101a5_calculate,grp1_girls_nu101a5,grp1_girls_nu101a5_calculate,grp1_calculation_nu101a5,grp1_calculation_sum_total_nu101a,ack2,grp2_boys_nu101b,grp2_boys_nu101b_calculate,grp2_girls_nu101b,grp2_girls_nu101b_calculate,grp2_calculation_nu101b,grp2_boys_nu101b2,grp2_boys_nu101b2_calculate,grp2_girls_nu101b2,grp2_girls_nu101b2_calculate,grp2_calculation_nu101b2,grp2_boys_nu101b3,grp2_boys_nu101b3_calculate,grp2_girls_nu101b3,grp2_girls_nu101b3_calculate,grp2_calculation_nu101b3,grp2_boys_nu101b4,grp2_boys_nu101b4_calculate,grp2_girls_nu101b4,grp2_girls_nu101b4_calculate,grp2_calculation_nu101b4,grp2_boys_nu101b5,grp2_boys_nu101b5_calculate,grp2_girls_nu101b5,grp2_girls_nu101b5_calculate,grp2_calculation_nu101b5,grp2_calculation_sum_total_nu101b,ack3,grp3_boys_nu101c,grp3_boys_nu101c_calculate,grp3_girls_nu101c,grp3_girls_nu101c_calculate,grp3_plw_nu101c,grp3_plw_nu101c_calculate,grp3_calculation_nu101c,grp3_boys_nu101c2,grp3_boys_nu101c2_calculate,grp3_girls_nu101c2,grp3_girls_nu101c2_calculate,grp3_plw_nu101c2,grp3_plw_nu101c2_calculate,grp3_calculation_nu101c2,grp3_boys_nu101c3,grp3_boys_nu101c3_calculate,grp3_girls_nu101c3,grp3_girls_nu101c3_calculate,grp3_plw_nu101c3,grp3_plw_nu101c3_calculate,grp3_calculation_nu101c3,grp3_boys_nu101c4,grp3_boys_nu101c4_calculate,grp3_girls_nu101c4,grp3_girls_nu101c4_calculate,grp3_plw_nu101c4,grp3_plw_nu101c4_calculate,grp3_calculation_nu101c4,grp3_calculation_sum_total_nu101c,ack4,grp4_boys_nu102a,grp4_boys_nu102a_calculate,grp4_girls_nu102a,grp4_girls_nu102a_calculate,grp4_calculation_nu102a,ack5,grp5_boys_nu102b,grp5_boys_nu102b_calculate,grp5_girls_nu102b,grp5_girls_nu102b_calculate,grp5_calculation_nu102b,ack6,grp6_boys_nu102c,grp6_boys_nu102c_calculate,grp6_girls_nu102c,grp6_girls_nu102c_calculate,grp6_plw_nu102c,grp6_plw_nu102c_calculate,grp6_calculation_nu102c,ack_6,grp_6_boys_nu103a,grp_6_boys_nu103a_calculate,grp_6_girls_nu103a,grp_6_girls_nu103a_calculate,grp_6_calculation_nu103a,ack7,grp7_boys_nu103b,grp7_boys_nu103b_calculate,grp7_girls_nu103b,grp7_girls_nu103b_calculate,grp7_calculation_nu103b,ack8,grp8_boys_nu103c,grp8_boys_nu103c_calculate,grp8_girls_nu103c,grp8_girls_nu103c_calculate,grp8_plw_nu103c,grp8_plw_nu103c_calculate,grp8_calculation_nu103c,ack9,grp9_boys_nu104a,grp9_boys_nu104a_calculate,grp9_girls_nu104a,grp9_girls_nu104a_calculate,grp9_calculation_nu104a,ack10,grp10_boys_nu104b,grp10_boys_nu104b_calculate,grp10_girls_nu104b,grp10_girls_nu104b_calculate,grp10_calculation_nu104b,ack11,grp11_boys_nu104c,grp11_boys_nu104c_calculate,grp11_girls_nu104c,grp11_girls_nu104c_calculate,grp11_plw_nu104c,grp11_plw_nu104c_calculate,grp11_calculation_nu104c,ack12,grp12_boys_nu109a,grp12_boys_nu109a_calculate,grp12_girls_nu109a,grp12_girls_nu109a_calculate,grp12_calculation_nu109a,ack13,grp13_boys_nu109b,grp13_boys_nu109b_calculate,grp13_girls_nu109b,grp13_girls_nu109b_calculate,grp13_calculation_nu109b,ack14,grp14_boys_nu109c,grp14_boys_nu109c_calculate,grp14_girls_nu109c,grp14_girls_nu109c_calculate,grp14_plw_nu109c,grp14_plw_nu109c_calculate,grp14_calculation_nu109c,ack15,grp15_boys_nu112a,grp15_boys_nu112a_calculate,grp15_girls_nu112a,grp15_girls_nu112a_calculate,grp15_calculation_nu112a,ack16,grp16_boys_nu112b,grp16_boys_nu112b_calculate,grp16_girls_nu112b,grp16_girls_nu112b_calculate,grp16_calculation_nu112b,ack17,grp17_boys_nu112c,grp17_boys_nu112c_calculate,grp17_girls_nu112c,grp17_girls_nu112c_calculate,grp17_plw_nu112c,grp17_plw_nu112c_calculate,grp17_calculation_nu112c,grp18_calculation_sum_total_nu113a,grp18_otp_total_begin_month_admitted,grp18_otp_difference,grp18_otp_difference_calc,grp19_calculation_sum_total_nu113b,grp19_sc_total_begin_month_admitted,grp19_sc_difference,grp19_sc_difference_calc,grp20_calculation_sum_total_nu113c,grp20_tsfp_total_begin_month_admitted,grp20_tsfp_difference,grp20_tsfp_difference_calc,grp21_calculation_sum_total_nu114a,grp22_calculation_sum_total_nu114b,grp23_calculation_sum_total_nu114c,ack24,grp24_boys_nu106,grp24_boys_nu106_calculate,grp24_girls_nu106,grp24_girls_nu106_calculate,grp24_plw_nu106,grp24_plw_nu106_calculate,grp24_calculation_nu106,ack25,grp25_boys_nu111,grp25_boys_nu111_calculate,grp25_girls_nu111,grp25_girls_nu111_calculate,grp25_calculation_nu111,ack26,grp26_boys_nu115,grp26_boys_nu115_calculate,grp26_girls_nu115,grp26_girls_nu115_calculate,grp26_calculation_nu115,ack27,grp27_plw_nu116,grp27_plw_nu116_calculate,ack28,grp28_boys_nu107,grp28_boys_nu107_calculate,grp28_girls_nu107,grp28_girls_nu107_calculate,grp28_plw_nu107,grp28_plw_nu107_calculate,grp28_calculation_nu107,ack29,grp29_plw_nu117,grp29_plw_nu117_calculate,ack30,grp30_male_nu118,grp30_male_nu118_calculate,grp30_female_nu118,grp30_female_nu118_calculate,grp30_calculation_nu118,reporting_nu201,reporting_nu201_added_label,reporting_rusf,reporting_rusf_added_label,reporting_bsfp_csb,reporting_bsfp_csb_added_label,reporting_mchn_csb,reporting_mchn_csb_added_label,total_nu402,meta_instanceid,_id,_submission_time,_submitted_by,_xform_id
2018-11-20 00:04:35.395,2018-11-20 00:11:18.765,2018-11-20,enketo.ona.io:4j8oohdcbKPhpsuj,subscriberid not found,Bakool_Xudur,Bakool_Xudur_Weerow_Weerow,2018_January,MARDO,,2,Mobile Site,41194473,,,,,,,,,,3 4 6,TSFP || BSFP || IYCF,3,4,6,,,TSFP,BSFP,IYCF,,,,,Services provided: TSFP BSFP IYCF,116,116,156,156,37,37,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,89.0,89,92.0,92,76.0,76,257,32.0,32,27.0,27,19.0,19,78,2.0,2,6.0,6,0.0,0,8,0.0,0,0.0,0,0.0,0,0,86,,,,,,,,,,,,,OK,42.0,42,47.0,47,19.0,19,108,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,108,343,235,,,,235,OK,212.0,212,178.0,178,0.0,0,390,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,142.0,142,OK,0.0,0,2.0,2,2,1,Yes,,,,,,,no stock out have been reported,uuid:3b4addc6-ff3d-4cb5-b2a3-d34c73775097,42715866,2018-11-19 21:11:54.000,mardo,358345
2018-11-20 17:18:17.630,2018-11-20 17:24:47.386,2018-11-20,enketo.ona.io:4j8oohdcbKPhpsuj,subscriberid not found,Bakool_Xudur,Bakool_Xudur_Weerow_Weerow,2018_February,MARDO,,2,Mobile Site,41194473,,,,,,,,,,3 4 6,TSFP || BSFP || IYCF,3,4,6,,,TSFP,BSFP,IYCF,,,,,Services provided: TSFP BSFP IYCF,134,134,125,125,0,0,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,67.0,67,71.0,71,71.0,71,209,18.0,18,15.0,15,18.0,18,51,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,51,,,,,,,,,,,,,OK,21.0,21,18.0,18,11.0,11,50,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,50,260,210,,,,210,OK,108.0,108,89.0,89,0.0,0,197,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,98.0,98,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,NO STOCK OUT HAVE BEEN REPORTED,uuid:e2cf0e8f-caa5-4316-b70f-68a62a1c47cd,42715869,2018-11-20 14:25:22.000,mardo,358345
2018-12-01 11:38:20.389,2018-12-01 11:49:21.967,2018-12-01,enketo.ona.io:6BgWUENUvkwOf7xa,subscriberid not found,Banadir_Karaan,Banadir_Karaan_Jabouti_Kaaraan_HC,2018_October,IRC,,1,Fixed Site,41194189,1 6,OTP || IYCF,1,6,,,,,,,,,,,,,OTP,IYCF,,,,,,Services provided: OTP IYCF,111,111,142,142,0,0,253,OK,102.0,102,147.0,147,249,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,105.0,105,121.0,121,226,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,226,249,23,,,,,,,,,,23,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,403.0,403,OK,163.0,163,402.0,402,565,1,Yes,,,,,,,,uuid:0e02b8e3-c1bd-4b84-8e7e-f45ee35869fb,42715870,2018-12-01 10:26:45.000,ilyasmohamud,358345
2018-11-24 12:16:09.399,2018-11-24 12:40:58.344,2018-11-24,enketo.ona.io:Y2KToMqRSB5FNels,subscriberid not found,Bakool_Xudur,Bakool_Xudur_Weerow_Weerow,2018_February,ACF,,2,Mobile Site,41194473,,,,,,,,,,1 6 7,OTP || IYCF || Micronutrient,1,6,7,,,OTP,IYCF,Micronutrient,,,,,Services provided: OTP IYCF Micronutrient,311,311,356,356,0,0,667,OK,59.0,59,52.0,52,111,37.0,37,46.0,46,83,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,67.0,67,68.0,68,135,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,135,194,59,,,,,,,,,,59,,,,,,,,,,,OK,0.0,0,0.0,0,0,OK,67.0,67,68.0,68,135,OK,0.0,0,,,,,,,,,OK,45.0,45,OK,1.0,1,2.0,2,3,1,Yes,,,,,,,,uuid:7a66f105-7b5e-4b78-a27a-20ee06f540d2,42715882,2018-11-24 09:46:38.000,ibrayarrow,358345
2018-11-27 09:06:29.813,2018-11-27 09:11:44.003,2018-11-27,enketo.ona.io:Y2KToMqRSB5FNels,subscriberid not found,Bakool_Xudur,Bakool_Xudur_Weerow_Weerow,2018_September,ACF,,2,Mobile Site,41194473,,,,,,,,,,1 6 7,OTP || IYCF || Micronutrient,1,6,7,,,OTP,IYCF,Micronutrient,,,,,Services provided: OTP IYCF Micronutrient,357,357,321,321,0,0,678,OK,9.0,9,30.0,30,39,55.0,55,43.0,43,98,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,29.0,29,20.0,20,49,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,49,137,88,,,,,,,,,,88,,,,,,,,,,,OK,0.0,0,0.0,0,0,OK,55.0,55,43.0,43,98,OK,41.0,41,,,,,,,,,OK,41.0,41,OK,1.0,1,2.0,2,3,1,Yes,,,,,,,,uuid:d2c7da34-81ce-42f1-895e-b84fd5350d6d,42715899,2018-11-27 06:12:36.000,ibrayarrow,358345
2018-12-21 21:49:09.289,2018-12-21 21:56:55.197,2018-12-21,enketo.ona.io:oLpasoL1CxnuGfT2,subscriberid not found,Nugaal_Dangorayo,Nugaal_Dangorayo_Dangorayo_SRCS_Dangorayo_Helath_Center,2018_November,SRCS_Puntland,,1,Fixed Site,41194266,1,OTP,1,,,,,,,,,,,,,,OTP,,,,,,,Services provided: OTP,2,2,4,4,0,0,6,OK,9.0,9,6.0,6,15,2.0,2,4.0,4,6,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,5.0,5,3.0,3,8,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,8,21,13,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,,,,,,,,uuid:2f4cf08b-1fc8-4b4c-a7bf-0161d4484816,42715956,2018-12-22 05:58:21.000,mussesrcs,358345
2018-11-22 00:05:39.507,2018-11-22 00:11:43.398,2018-11-22,enketo.ona.io:4j8oohdcbKPhpsuj,subscriberid not found,Bakool_Xudur,Bakool_Xudur_Weerow_Weerow,2018_March,MARDO,,2,Mobile Site,41194473,,,,,,,,,,3 4 6,TSFP || BSFP || IYCF,3,4,6,,,TSFP,BSFP,IYCF,,,,,Services provided: TSFP BSFP IYCF,156,156,167,167,69,69,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,67.0,67,54.0,54,58.0,58,179,21.0,21,18.0,18,17.0,17,56,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,56,,,,,,,,,,,,,OK,18.0,18,15.0,15,11.0,11,44,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,44,235,191,,,,191,OK,143.0,143,139.0,139,0.0,0,282,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,147.0,147,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,NO STOCK OUT HAVE BEEN REPORTED DURING THE MONTH OF MARCH 2018,uuid:7ce0545a-05b7-44ed-ae02-a8e7623a9a51,42715873,2018-11-21 21:12:23.000,mardo,358345
2018-12-01 13:42:46.629,2018-12-01 13:50:47.180,2018-12-01,enketo.ona.io:6BgWUENUvkwOf7xa,subscriberid not found,Banadir_Karaan,Banadir_Karaan_Jabouti_Kaaraan_HC,2018_October,IRC,,1,Fixed Site,41194189,1 6,OTP || IYCF,1,6,,,,,,,,,,,,,OTP,IYCF,,,,,,Services provided: OTP IYCF,111,111,142,142,0,0,253,OK,102.0,102,147.0,147,249,111.0,111,142.0,142,253,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,105.0,105,121.0,121,226,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,226,502,276,,,,,,,,,,276,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,403.0,403,OK,182.0,182,237.0,237,419,1,Yes,,,,,,,,uuid:39546845-488f-46b8-b2bb-772a7a78bf47,42715875,2018-12-01 10:51:27.000,ilyasmohamudi,358345
2018-11-22 17:01:47.963,2018-11-22 17:09:32.901,2018-11-22,enketo.ona.io:4j8oohdcbKPhpsuj,subscriberid not found,Bakool_Xudur,Bakool_Xudur_Weerow_Weerow,2018_April,MARDO,,2,Mobile Site,41194473,,,,,,,,,,3 4 6 7,TSFP || BSFP || IYCF || Micronutrient,3,4,6,7,,TSFP,BSFP,IYCF,Micronutrient,,,,Services provided: TSFP BSFP IYCF Micronutrient,145,145,134,134,58,58,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,46.0,46,56.0,56,49.0,49,151,17.0,17,21.0,21,16.0,16,54,3.0,3,4.0,4,0.0,0,7,0.0,0,0.0,0,0.0,0,0,61,,,,,,,,,,,,,OK,19.0,19,15.0,15,13.0,13,47,,,,,,,,,,,,,OK,1.0,1,2.0,2,0.0,0,3,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,2.0,2,1.0,1,2.0,2,5,,,,,,,,,,,,,OK,1.0,1,0.0,0,0.0,0,1,,,,,,,,,56,212,156,,,,156,OK,112.0,112,109.0,109,0.0,0,221,OK,0.0,0,0.0,0,0,OK,35.0,35,23.0,23,58,OK,31.0,31,,,,,,,,,OK,87.0,87,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,NO STOCK OUT HAVE BEEN REPORTED DURING THE MONTH OF APRIL  2018,uuid:c5f3b7eb-a7e3-4ef2-ad0e-d70197db4148,42715877,2018-11-22 14:10:08.000,mardo,358345
2019-01-09 08:36:41.674,2019-01-09 08:42:13.112,2019-01-09,enketo.ona.io:uMcW3LTZM63w0X0z,subscriberid not found,Banadir_Karaan,Banadir_Karaan_Jabouti_Kaaraan_HC,2018_November,IRC,,1,Fixed Site,41194189,1 6,OTP || IYCF,1,6,,,,,,,,,,,,,OTP,IYCF,,,,,,Services provided: OTP IYCF,103,103,223,223,0,0,326,OK,92.0,92,178.0,178,270,103.0,103,223.0,223,326,1.0,1,0.0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,100.0,100,197.0,197,297,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,297,597,300,,,,,,,,,,300,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,1546.0,1546,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,,uuid:5a7dfec2-21eb-4ce1-97cb-64e097589438,42715878,2019-01-09 05:43:54.000,ilyasmohamudi,358345
2019-01-09 08:42:14.822,2019-01-09 09:08:57.982,2019-01-09,enketo.ona.io:uMcW3LTZM63w0X0z,subscriberid not found,Banadir_Karaan,Banadir_Karaan_Jabouti_Kaaraan_HC,2018_December,IRC,,1,Fixed Site,41194189,1 6,OTP || IYCF,1,6,,,,,,,,,,,,,OTP,IYCF,,,,,,Services provided: OTP IYCF,96,96,137,137,0,0,233,OK,102.0,102,189.0,189,291,96.0,96,137.0,137,233,0.0,0,0.0,0,0,0.0,0,0.0,0,0,1.0,1,1.0,1,2,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,85.0,85,142.0,142,227,,,,,,,,,,,,,,,OK,1.0,1,0.0,0,1,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,228,526,298,,,,,,,,,,298,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,1546.0,1546,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,,uuid:482cabba-e670-4e42-9aeb-053da34552bb,42715880,2019-01-09 06:10:52.000,ilyasmohamudi,358345
2018-11-23 18:13:10.112,2018-11-23 18:27:54.993,2018-11-23,enketo.ona.io:4j8oohdcbKPhpsuj,subscriberid not found,Bakool_Xudur,Bakool_Xudur_Weerow_Weerow,2018_May,MARDO,,2,Mobile Site,41194473,,,,,,,,,,3 4 6 7,TSFP || BSFP || IYCF || Micronutrient,3,4,6,7,,TSFP,BSFP,IYCF,Micronutrient,,,,Services provided: TSFP BSFP IYCF Micronutrient,187,187,113,113,241,241,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,56.0,56,47.0,47,67.0,67,170,21.0,21,17.0,17,20.0,20,58,3.0,3,4.0,4,0.0,0,7,0.0,0,0.0,0,0.0,0,0,65,,,,,,,,,,,,,OK,17.0,17,15.0,15,17.0,17,49,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,2.0,2,0.0,0,2,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,51,235,184,,,,184,OK,135.0,135,121.0,121,0.0,0,256,OK,0.0,0,0.0,0,0,OK,38.0,38,58.0,58,96,OK,71.0,71,,,,,,,,,OK,86.0,86,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,no stock out have been reported during the month of May 2018,uuid:195d6cab-2400-4f06-ac23-8c82f9e9f101,42715879,2018-11-23 15:30:16.000,mardo,358345
2018-12-11 09:07:31.331,2018-12-11 09:26:49.084,2018-12-11,enketo.ona.io:W7LYu1yPesmL7oB2,subscriberid not found,Nugaal_Burtinle,Nugaal_Burtinle_Burtinle_Town_Kalkal_MCH,2018_January,World_Vision,,1,Fixed Site,41194191,1 3 5 6,OTP || TSFP || MCHN || IYCF,1,3,5,6,,,,,,,,,,,OTP,TSFP,MCHN,IYCF,,,,Services provided: OTP TSFP MCHN IYCF,153,153,152,152,167,167,472,OK,33.0,33,26.0,26,59,10.0,10,17.0,17,27,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,211.0,211,198.0,198,281.0,281,690,39.0,39,29.0,29,54.0,54,122,29.0,29,21.0,21,0.0,0,50,0.0,0,0.0,0,0.0,0,0,172,OK,29.0,29,21.0,21,50,,,,,,,OK,54.0,54,45.0,45,76.0,76,175,OK,0.0,0,0.0,0,0,,,,,,,OK,1.0,1,0.0,0,1.0,1,2,OK,0.0,0,0.0,0,0,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,,,,,,,OK,1.0,1,1.0,1,1.0,1,3,OK,0.0,0,0.0,0,0,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,50,86,36,,,,,,180,862,682,,36,,682,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,OK,32.0,32,28.0,28,62.0,62,122,OK,87.0,87,OK,54.0,54,321.0,321,375,1,Yes,,,,,,,,uuid:e8ebbcee-b1ca-4059-b9e6-2a19c703b3f9,42715883,2018-12-11 06:26:17.000,shukrikhalif,358345
2019-03-16 05:35:22.764,2019-03-16 05:45:21.951,2019-03-16,enketo.ona.io:WLzxrZSx4FdYaMrt,subscriberid not found,Togdheer_Buuhoodle,Togdheer_Buuhoodle_shangale_MPA 9,2019_February,NODO,,1,Fixed Site,43487484,6 7,IYCF || Micronutrient,6,7,,,,,,,,,,,,,IYCF,Micronutrient,,,,,,Services provided: IYCF Micronutrient,3,3,12,12,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2.0,2,4.0,4,6,OK,2.0,2,1.0,1,3,OK,1.0,1,,,,,,,,,OK,1.0,1,OK,0.0,0,1.0,1,1,,,,,,,,,,uuid:a2b6923d-b9f0-44eb-b9d1-e0d153d82578,43578383,2019-03-16 12:51:04.000,mohamed_aden,358345
2018-11-24 18:39:34.109,2018-11-24 18:51:25.367,2018-11-24,enketo.ona.io:Y2KToMqRSB5FNels,subscriberid not found,Bakool_Xudur,Bakool_Xudur_Weerow_Weerow,2018_March,ACF,,2,Mobile Site,41194473,,,,,,,,,,1 6 7,OTP || IYCF || Micronutrient,1,6,7,,,OTP,IYCF,Micronutrient,,,,,Services provided: OTP IYCF Micronutrient,224,224,279,279,0,0,503,OK,29.0,29,30.0,30,59,56.0,56,49.0,49,105,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,7.0,7,16.0,16,23,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,1.0,1,1,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,24,164,140,,,,,,,,,,140,,,,,,,,,,,OK,0.0,0,0.0,0,0,OK,56.0,56,49.0,49,105,OK,41.0,41,,,,,,,,,OK,41.0,41,OK,1.0,1,2.0,2,3,1,Yes,,,,,,,,uuid:7b2707ec-cc3d-4eff-ae7e-152a3c5274e4,42715884,2018-11-24 15:52:07.000,ibrayarrow,358345
